"cmpttn_yr","stdg_cd","stdg_nm","bldg_elpwr_use_cbn_ehqty","bldg_gas_use_cbn_ehqty","bldg_hetng_use_cbn_ehqty","trsp_lv6_cbn_ehqty","sum_ehqty","frst_rgtr_id","frst_reg_dt","mdfr_id","mdfcn_dt"
"2013","41115140  ",우만동,64211.0400000000,47967.3300000000,516.0700000000,0.0000000000,112694.4400000000,system,2025-06-11 17:18:39.516,system,2025-06-11 17:18:39.516
"2014","41115140  ",우만동,61831.7000000000,41940.0900000000,459.8800000000,0.0000000000,104231.6700000000,system,2025-06-11 17:18:39.516,system,2025-06-11 17:18:39.516
"2015","41115140  ",우만동,61284.6300000000,42566.0200000000,441.0000000000,0.0000000000,104291.6500000000,system,2025-06-11 17:18:39.516,system,2025-06-11 17:18:39.516
"2016","41115140  ",우만동,63169.5600000000,42479.5600000000,462.3000000000,0.0000000000,106111.4200000000,system,2025-06-11 17:18:39.516,system,2025-06-11 17:18:39.516
"2017","41115140  ",우만동,63348.0500000000,43376.2300000000,472.4000000000,0.0000000000,107196.6800000000,system,2025-06-11 17:18:39.516,system,2025-06-11 17:18:39.516
"2018","41115140  ",우만동,64787.2500000000,45479.5000000000,491.4400000000,0.0000000000,110758.1900000000,system,2025-06-11 17:18:39.516,system,2025-06-11 17:18:39.516
"2019","41115140  ",우만동,63081.5500000000,42732.1700000000,459.6800000000,35181.0330000000,141454.4330000000,system,2025-06-11 17:18:39.516,system,2025-06-11 17:18:39.516
"2020","41115140  ",우만동,61230.9200000000,41164.6900000000,463.5800000000,28005.5090000000,130864.6990000000,system,2025-06-11 17:18:39.516,system,2025-06-11 17:18:39.516
"2021","41115140  ",우만동,62551.7900000000,41203.7900000000,467.7600000000,28786.4080000000,133009.7480000000,system,2025-06-11 17:18:39.516,system,2025-06-11 17:18:39.516
"2022","41115140  ",우만동,63276.9800000000,0.0000000000,470.8600000000,28947.2730000000,92695.1130000000,system,2025-06-11 17:18:39.516,system,2025-06-11 17:18:39.516
"2023","41115140  ",우만동,67016.7300000000,0.0000000000,463.0000000000,28528.1250000000,96007.8550000000,system,2025-06-11 17:18:39.516,system,2025-06-11 17:18:39.516
"2013","41117104  ",하동,12907.8400000000,30898.6400000000,3566.2100000000,0.0000000000,47372.6900000000,system,2025-06-11 17:18:39.582,system,2025-06-11 17:18:39.582
"2014","41117104  ",하동,18666.3300000000,44623.4000000000,5656.0800000000,0.0000000000,68945.8100000000,system,2025-06-11 17:18:39.582,system,2025-06-11 17:18:39.582
"2015","41117104  ",하동,22159.0600000000,46601.1500000000,5755.8000000000,0.0000000000,74516.0100000000,system,2025-06-11 17:18:39.582,system,2025-06-11 17:18:39.582
"2016","41117104  ",하동,26419.4000000000,40178.4500000000,6518.2900000000,0.0000000000,73116.1400000000,system,2025-06-11 17:18:39.582,system,2025-06-11 17:18:39.582
"2017","41117104  ",하동,30005.5000000000,41639.6700000000,7412.4100000000,0.0000000000,79057.5800000000,system,2025-06-11 17:18:39.582,system,2025-06-11 17:18:39.582
"2018","41117104  ",하동,33631.1800000000,43019.9300000000,8532.2600000000,0.0000000000,85183.3700000000,system,2025-06-11 17:18:39.582,system,2025-06-11 17:18:39.582
"2019","41117104  ",하동,38687.8700000000,40238.6700000000,9366.2800000000,54166.6840000000,142459.5040000000,system,2025-06-11 17:18:39.582,system,2025-06-11 17:18:39.582
"2020","41117104  ",하동,42194.0100000000,36652.8300000000,10408.8200000000,54851.9590000000,144107.6190000000,system,2025-06-11 17:18:39.582,system,2025-06-11 17:18:39.582
"2021","41117104  ",하동,50656.9000000000,32530.0400000000,12992.7800000000,56532.1630000000,152711.8830000000,system,2025-06-11 17:18:39.582,system,2025-06-11 17:18:39.582
"2022","41117104  ",하동,54236.9200000000,0.0000000000,12868.8800000000,56382.5440000000,123488.3440000000,system,2025-06-11 17:18:39.582,system,2025-06-11 17:18:39.582
"2023","41117104  ",하동,58654.9500000000,0.0000000000,12020.5100000000,57486.7380000000,128162.1980000000,system,2025-06-11 17:18:39.582,system,2025-06-11 17:18:39.582
"2013","41117105  ",영통동,151368.3600000000,67271.3600000000,30182.2200000000,0.0000000000,248821.9400000000,system,2025-06-11 17:18:39.645,system,2025-06-11 17:18:39.645
"2014","41117105  ",영통동,146798.3000000000,55274.9800000000,26870.6000000000,0.0000000000,228943.8800000000,system,2025-06-11 17:18:39.645,system,2025-06-11 17:18:39.645
"2015","41117105  ",영통동,146578.1100000000,45180.9700000000,25705.7800000000,0.0000000000,217464.8600000000,system,2025-06-11 17:18:39.645,system,2025-06-11 17:18:39.645
"2016","41117105  ",영통동,150818.1100000000,43796.5500000000,26099.8100000000,0.0000000000,220714.4700000000,system,2025-06-11 17:18:39.645,system,2025-06-11 17:18:39.645
"2017","41117105  ",영통동,149412.2600000000,64052.6700000000,27407.2300000000,0.0000000000,240872.1600000000,system,2025-06-11 17:18:39.645,system,2025-06-11 17:18:39.645
"2018","41117105  ",영통동,153445.4700000000,31561.1400000000,28218.0600000000,0.0000000000,213224.6700000000,system,2025-06-11 17:18:39.645,system,2025-06-11 17:18:39.645
"2019","41117105  ",영통동,149361.4900000000,29341.8100000000,26296.3600000000,68918.9670000000,273918.6270000000,system,2025-06-11 17:18:39.645,system,2025-06-11 17:18:39.645
"2020","41117105  ",영통동,144764.8200000000,27154.1200000000,26474.2800000000,58810.1830000000,257203.4030000000,system,2025-06-11 17:18:39.645,system,2025-06-11 17:18:39.645
"2021","41117105  ",영통동,145950.1600000000,32531.3700000000,26247.6500000000,59770.9210000000,264500.1010000000,system,2025-06-11 17:18:39.645,system,2025-06-11 17:18:39.645
"2022","41117105  ",영통동,148405.1900000000,0.0000000000,27244.2500000000,58514.8200000000,234164.2600000000,system,2025-06-11 17:18:39.645,system,2025-06-11 17:18:39.645
"2023","41117105  ",영통동,160645.9500000000,0.0000000000,25429.7400000000,57824.4020000000,243900.0920000000,system,2025-06-11 17:18:39.645,system,2025-06-11 17:18:39.645
"2013","41117107  ",망포동,56599.8300000000,11755.6300000000,10788.0200000000,0.0000000000,79143.4800000000,system,2025-06-11 17:18:39.729,system,2025-06-11 17:18:39.729
"2014","41117107  ",망포동,56408.6900000000,11533.2600000000,10092.7200000000,0.0000000000,78034.6700000000,system,2025-06-11 17:18:39.729,system,2025-06-11 17:18:39.729
"2015","41117107  ",망포동,57007.0100000000,11749.7100000000,9763.1000000000,0.0000000000,78519.8200000000,system,2025-06-11 17:18:39.729,system,2025-06-11 17:18:39.729
"2016","41117107  ",망포동,59823.7600000000,11750.3000000000,10524.3600000000,0.0000000000,82098.4200000000,system,2025-06-11 17:18:39.729,system,2025-06-11 17:18:39.729
"2017","41117107  ",망포동,62642.2100000000,12187.5800000000,12207.4400000000,0.0000000000,87037.2300000000,system,2025-06-11 17:18:39.729,system,2025-06-11 17:18:39.729
"2018","41117107  ",망포동,68236.0100000000,13050.7100000000,14015.5900000000,0.0000000000,95302.3100000000,system,2025-06-11 17:18:39.729,system,2025-06-11 17:18:39.729
"2019","41117107  ",망포동,71488.6000000000,12744.0000000000,14358.1900000000,34105.0880000000,132695.8780000000,system,2025-06-11 17:18:39.729,system,2025-06-11 17:18:39.729
"2020","41117107  ",망포동,72361.8500000000,12271.8300000000,15203.9800000000,33959.9400000000,133797.6000000000,system,2025-06-11 17:18:39.729,system,2025-06-11 17:18:39.729
"2021","41117107  ",망포동,75026.4700000000,12196.5300000000,15055.7700000000,34218.9040000000,136497.6740000000,system,2025-06-11 17:18:39.729,system,2025-06-11 17:18:39.729
"2022","41117107  ",망포동,76524.4100000000,0.0000000000,15425.2500000000,35004.4820000000,126954.1420000000,system,2025-06-11 17:18:39.729,system,2025-06-11 17:18:39.729
"2023","41117107  ",망포동,82568.6600000000,0.0000000000,14613.3700000000,35406.7270000000,132588.7570000000,system,2025-06-11 17:18:39.729,system,2025-06-11 17:18:39.729
"2013","41131108  ",창곡동,306.9300000000,0.0000000000,0.0000000000,0.0000000000,306.9300000000,system,2025-06-11 17:18:39.796,system,2025-06-11 17:18:39.796
"2014","41131108  ",창곡동,129.0600000000,0.0000000000,75.5000000000,0.0000000000,204.5600000000,system,2025-06-11 17:18:39.796,system,2025-06-11 17:18:39.796
"2015","41131108  ",창곡동,409.3100000000,62.0100000000,465.4900000000,0.0000000000,936.8100000000,system,2025-06-11 17:18:39.796,system,2025-06-11 17:18:39.796
"2016","41131108  ",창곡동,6737.2100000000,1255.0100000000,4094.2500000000,0.0000000000,12086.4700000000,system,2025-06-11 17:18:39.796,system,2025-06-11 17:18:39.796
"2017","41131108  ",창곡동,12399.4200000000,3503.4200000000,9197.8600000000,0.0000000000,25100.7000000000,system,2025-06-11 17:18:39.796,system,2025-06-11 17:18:39.796
"2018","41131108  ",창곡동,14843.5600000000,5445.9700000000,12091.5100000000,0.0000000000,32381.0400000000,system,2025-06-11 17:18:39.796,system,2025-06-11 17:18:39.796
"2019","41131108  ",창곡동,14961.6200000000,5957.5900000000,13789.9600000000,16970.3730000000,51679.5430000000,system,2025-06-11 17:18:39.796,system,2025-06-11 17:18:39.796
"2020","41131108  ",창곡동,16361.1200000000,6322.7200000000,14448.6800000000,18536.8800000000,55669.4000000000,system,2025-06-11 17:18:39.796,system,2025-06-11 17:18:39.796
"2021","41131108  ",창곡동,18263.9500000000,6735.7800000000,14778.9900000000,20417.5710000000,60196.2910000000,system,2025-06-11 17:18:39.796,system,2025-06-11 17:18:39.796
"2022","41131108  ",창곡동,63470.2500000000,6960.9500000000,12840.2400000000,19305.4590000000,102576.8990000000,system,2025-06-11 17:18:39.796,system,2025-06-11 17:18:39.796
"2023","41131108  ",창곡동,67578.0800000000,7011.3900000000,0.0000000000,18145.8090000000,92735.2790000000,system,2025-06-11 17:18:39.796,system,2025-06-11 17:18:39.796
"2013","41131110  ",오야동,1028.4800000000,749.6400000000,0.0000000000,0.0000000000,1778.1200000000,system,2025-06-11 17:18:39.856,system,2025-06-11 17:18:39.856
"2014","41131110  ",오야동,940.4300000000,723.3500000000,0.0000000000,0.0000000000,1663.7800000000,system,2025-06-11 17:18:39.856,system,2025-06-11 17:18:39.856
"2015","41131110  ",오야동,977.8900000000,778.6200000000,0.0000000000,0.0000000000,1756.5100000000,system,2025-06-11 17:18:39.856,system,2025-06-11 17:18:39.856
"2016","41131110  ",오야동,1028.9500000000,836.5200000000,0.0000000000,0.0000000000,1865.4700000000,system,2025-06-11 17:18:39.856,system,2025-06-11 17:18:39.856
"2017","41131110  ",오야동,1099.1400000000,957.0900000000,0.0000000000,0.0000000000,2056.2300000000,system,2025-06-11 17:18:39.856,system,2025-06-11 17:18:39.856
"2018","41131110  ",오야동,1154.2700000000,1061.5800000000,0.0000000000,0.0000000000,2215.8500000000,system,2025-06-11 17:18:39.856,system,2025-06-11 17:18:39.856
"2019","41131110  ",오야동,1119.5800000000,1097.0100000000,0.0000000000,1995.0730000000,4211.6630000000,system,2025-06-11 17:18:39.856,system,2025-06-11 17:18:39.856
"2020","41131110  ",오야동,1160.2500000000,1087.6600000000,0.0000000000,2715.1920000000,4963.1020000000,system,2025-06-11 17:18:39.856,system,2025-06-11 17:18:39.856
"2021","41131110  ",오야동,1229.8300000000,1158.3900000000,0.0000000000,2511.7940000000,4900.0140000000,system,2025-06-11 17:18:39.856,system,2025-06-11 17:18:39.856
"2022","41131110  ",오야동,1306.0100000000,1205.5900000000,0.0000000000,2330.1900000000,4841.7900000000,system,2025-06-11 17:18:39.856,system,2025-06-11 17:18:39.856
"2023","41131110  ",오야동,1404.6400000000,1198.4600000000,0.0000000000,2281.4090000000,4884.5090000000,system,2025-06-11 17:18:39.856,system,2025-06-11 17:18:39.856
"2013","41196108  ",내동,113259.3400000000,13621.5000000000,0.0000000000,0.0000000000,126880.8400000000,system,2025-06-11 17:18:39.903,system,2025-06-11 17:18:39.903
"2014","41196108  ",내동,106763.6000000000,12000.1500000000,0.0000000000,0.0000000000,118763.7500000000,system,2025-06-11 17:18:39.903,system,2025-06-11 17:18:39.903
"2015","41196108  ",내동,108252.2100000000,12410.9200000000,0.0000000000,0.0000000000,120663.1300000000,system,2025-06-11 17:18:39.903,system,2025-06-11 17:18:39.903
"2016","41196108  ",내동,109185.6100000000,13074.6100000000,0.0000000000,0.0000000000,122260.2200000000,system,2025-06-11 17:18:39.903,system,2025-06-11 17:18:39.903
"2017","41196108  ",내동,106035.0700000000,13583.9800000000,0.0000000000,0.0000000000,119619.0500000000,system,2025-06-11 17:18:39.903,system,2025-06-11 17:18:39.903
"2018","41196108  ",내동,106599.9900000000,14393.9400000000,0.0000000000,0.0000000000,120993.9300000000,system,2025-06-11 17:18:39.903,system,2025-06-11 17:18:39.903
"2019","41196108  ",내동,100690.2600000000,13722.7100000000,0.0000000000,30358.9860000000,144771.9560000000,system,2025-06-11 17:18:39.903,system,2025-06-11 17:18:39.903
"2020","41196108  ",내동,96223.0600000000,13538.4300000000,0.0000000000,26259.6680000000,136021.1580000000,system,2025-06-11 17:18:39.903,system,2025-06-11 17:18:39.903
"2021","41196108  ",내동,103222.4500000000,12563.5200000000,0.0000000000,27389.5170000000,143175.4870000000,system,2025-06-11 17:18:39.903,system,2025-06-11 17:18:39.903
"2022","41196108  ",내동,94586.2600000000,0.0000000000,0.0000000000,26295.2150000000,120881.4750000000,system,2025-06-11 17:18:39.903,system,2025-06-11 17:18:39.903
"2023","41196108  ",내동,96228.5100000000,0.0000000000,0.0000000000,25302.3870000000,121530.8970000000,system,2025-06-11 17:18:39.903,system,2025-06-11 17:18:39.903
"2013","41210102  ",철산동,103850.4900000000,70771.3100000000,0.0000000000,0.0000000000,174621.8000000000,system,2025-06-11 17:18:39.962,system,2025-06-11 17:18:39.962
"2014","41210102  ",철산동,99566.4400000000,63547.6600000000,0.0000000000,0.0000000000,163114.1000000000,system,2025-06-11 17:18:39.962,system,2025-06-11 17:18:39.962
"2015","41210102  ",철산동,99574.3100000000,61864.7300000000,0.0000000000,0.0000000000,161439.0400000000,system,2025-06-11 17:18:39.962,system,2025-06-11 17:18:39.962
"2016","41210102  ",철산동,101416.2100000000,62330.2800000000,0.0000000000,0.0000000000,163746.4900000000,system,2025-06-11 17:18:39.962,system,2025-06-11 17:18:39.962
"2017","41210102  ",철산동,99996.9600000000,63992.0500000000,0.0000000000,0.0000000000,163989.0100000000,system,2025-06-11 17:18:39.962,system,2025-06-11 17:18:39.962
"2018","41210102  ",철산동,100842.9700000000,67486.8500000000,0.0000000000,0.0000000000,168329.8200000000,system,2025-06-11 17:18:39.962,system,2025-06-11 17:18:39.962
"2019","41210102  ",철산동,98173.6100000000,63385.0100000000,0.0000000000,54139.4020000000,215698.0220000000,system,2025-06-11 17:18:39.962,system,2025-06-11 17:18:39.962
"2020","41210102  ",철산동,93919.7600000000,60964.8400000000,0.0000000000,50712.7480000000,205597.3480000000,system,2025-06-11 17:18:39.962,system,2025-06-11 17:18:39.962
"2021","41210102  ",철산동,95221.4200000000,60530.8900000000,0.0000000000,50836.8300000000,206589.1400000000,system,2025-06-11 17:18:39.962,system,2025-06-11 17:18:39.962
"2022","41210102  ",철산동,94989.6100000000,0.0000000000,0.0000000000,47706.7350000000,142696.3450000000,system,2025-06-11 17:18:39.962,system,2025-06-11 17:18:39.962
"2023","41210102  ",철산동,98448.9300000000,0.0000000000,0.0000000000,47236.8010000000,145685.7310000000,system,2025-06-11 17:18:39.962,system,2025-06-11 17:18:39.962
"2013","41131111  ",심곡동,7335.2700000000,1365.9900000000,0.0000000000,0.0000000000,8701.2600000000,system,2025-06-11 17:18:40.026,system,2025-06-11 17:18:40.026
"2014","41131111  ",심곡동,7431.7600000000,1640.4400000000,0.0000000000,0.0000000000,9072.2000000000,system,2025-06-11 17:18:40.026,system,2025-06-11 17:18:40.026
"2015","41131111  ",심곡동,7683.1700000000,2063.7000000000,0.0000000000,0.0000000000,9746.8700000000,system,2025-06-11 17:18:40.026,system,2025-06-11 17:18:40.026
"2016","41131111  ",심곡동,8079.9800000000,2144.3800000000,0.0000000000,0.0000000000,10224.3600000000,system,2025-06-11 17:18:40.026,system,2025-06-11 17:18:40.026
"2017","41131111  ",심곡동,7902.0800000000,2284.7300000000,0.0000000000,0.0000000000,10186.8100000000,system,2025-06-11 17:18:40.026,system,2025-06-11 17:18:40.026
"2018","41131111  ",심곡동,8081.8000000000,2571.8500000000,0.0000000000,0.0000000000,10653.6500000000,system,2025-06-11 17:18:40.026,system,2025-06-11 17:18:40.026
"2019","41131111  ",심곡동,8017.5900000000,2520.9100000000,0.0000000000,6638.6960000000,17177.1960000000,system,2025-06-11 17:18:40.026,system,2025-06-11 17:18:40.026
"2020","41131111  ",심곡동,8238.8300000000,2588.4700000000,0.0000000000,9254.4070000000,20081.7070000000,system,2025-06-11 17:18:40.026,system,2025-06-11 17:18:40.026
"2021","41131111  ",심곡동,8632.2200000000,2739.0700000000,0.0000000000,8681.8780000000,20053.1680000000,system,2025-06-11 17:18:40.026,system,2025-06-11 17:18:40.026
"2022","41131111  ",심곡동,8938.6600000000,3031.6900000000,0.0000000000,7853.1350000000,19823.4850000000,system,2025-06-11 17:18:40.026,system,2025-06-11 17:18:40.026
"2023","41131111  ",심곡동,9368.9400000000,3110.2600000000,0.0000000000,7875.7460000000,20354.9460000000,system,2025-06-11 17:18:40.026,system,2025-06-11 17:18:40.026
"2013","41135107  ",야탑동,170177.9700000000,61442.3800000000,26993.0900000000,0.0000000000,258613.4400000000,system,2025-06-11 17:18:40.075,system,2025-06-11 17:18:40.075
"2014","41135107  ",야탑동,165665.3200000000,63339.9500000000,23861.6200000000,0.0000000000,252866.8900000000,system,2025-06-11 17:18:40.075,system,2025-06-11 17:18:40.075
"2015","41135107  ",야탑동,164490.8600000000,58264.7200000000,22908.7200000000,0.0000000000,245664.3000000000,system,2025-06-11 17:18:40.075,system,2025-06-11 17:18:40.075
"2016","41135107  ",야탑동,165473.3000000000,55652.9100000000,23362.8400000000,0.0000000000,244489.0500000000,system,2025-06-11 17:18:40.075,system,2025-06-11 17:18:40.075
