"objectid","shape","crtr_ymd","stdg_cd","stdg_nm","sgg_cd","sgg_nm","sigun_cd","sigun_nm","sum_genqy","sum_area","frst_rgtr_id","frst_reg_dt","mdfr_id","mdfcn_dt","grnd_rftp_se_cd"
522,,"2025    ","41360102  ",평내동,"41360",남양주시,"41360",남양주시,9704401.5679626500,7351200.000000000,system,2025-05-31 11:49:51.328,system,2025-05-31 11:49:51.328,GRF001
523,,"2025    ","41360103  ",금곡동,"41360",남양주시,"41360",남양주시,9249457.8196258500,6988900.000000000,system,2025-05-31 11:50:05.903,system,2025-05-31 11:50:05.903,GRF001
524,,"2025    ","41360111  ",별내동,"41360",남양주시,"41360",남양주시,24507527.6701202000,18705400.000000000,system,2025-05-31 11:50:30.592,system,2025-05-31 11:50:30.592,GRF001
525,,"2025    ","41360250  ",와부읍,"41360",남양주시,"41360",남양주시,66287166.4626923000,50093200.000000000,system,2025-05-31 11:52:04.892,system,2025-05-31 11:52:04.892,GRF001
526,,"2025    ","41360253  ",진접읍,"41360",남양주시,"41360",남양주시,86694535.6472092000,66177400.000000000,system,2025-05-31 11:55:51.276,system,2025-05-31 11:55:51.276,GRF001
527,,"2025    ","41360256  ",화도읍,"41360",남양주시,"41360",남양주시,94572062.8561554000,71597700.000000000,system,2025-05-31 11:57:36.052,system,2025-05-31 11:57:36.052,GRF001
528,,"2025    ","41360259  ",진건읍,"41360",남양주시,"41360",남양주시,41197843.4084930000,31256200.000000000,system,2025-05-31 11:58:38.190,system,2025-05-31 11:58:38.190,GRF001
529,,"2025    ","41360262  ",오남읍,"41360",남양주시,"41360",남양주시,33120011.5727844000,25307400.000000000,system,2025-05-31 11:59:24.103,system,2025-05-31 11:59:24.103,GRF001
530,,"2025    ","41370113  ",세교동,"41370",오산시,"41370",오산시,3040351.8839263900,2291000.000000000,system,2025-05-31 11:59:35.349,system,2025-05-31 11:59:35.349,GRF001
531,,"2025    ","41450113  ",감북동,"41450",하남시,"41450",하남시,3739409.4571991000,2839400.000000000,system,2025-05-31 11:59:48.088,system,2025-05-31 11:59:48.088,GRF001
532,,"2025    ","41390101  ",대야동,"41390",시흥시,"41390",시흥시,6725371.2133026100,5037300.000000000,system,2025-05-31 12:00:01.242,system,2025-05-31 12:00:01.242,GRF001
533,,"2025    ","41390106  ",은행동,"41390",시흥시,"41390",시흥시,4165428.2499237100,3110000.000000000,system,2025-05-31 12:00:13.580,system,2025-05-31 12:00:13.580,GRF001
534,,"2025    ","41390118  ",능곡동,"41390",시흥시,"41390",시흥시,2886503.2117004400,2150700.000000000,system,2025-05-31 12:00:24.859,system,2025-05-31 12:00:24.859,GRF001
535,,"2025    ","41390126  ",목감동,"41390",시흥시,"41390",시흥시,3651243.5801086400,2729000.000000000,system,2025-05-31 12:00:36.621,system,2025-05-31 12:00:36.621,GRF001
536,,"2025    ","41390128  ",군자동,"41390",시흥시,"41390",시흥시,5576726.1141662600,4159200.000000000,system,2025-05-31 12:00:49.921,system,2025-05-31 12:00:49.921,GRF001
537,,"2025    ","41390130  ",장곡동,"41390",시흥시,"41390",시흥시,4761338.7772674600,3540200.000000000,system,2025-05-31 12:01:01.823,system,2025-05-31 12:01:01.823,GRF001
538,,"2025    ","41390131  ",월곶동,"41390",시흥시,"41390",시흥시,11478357.8373108000,8536900.000000000,system,2025-05-31 12:01:17.391,system,2025-05-31 12:01:17.391,GRF001
539,,"2025    ","41410105  ",금정동,"41410",군포시,"41410",군포시,3405303.5279235800,2554600.000000000,system,2025-05-31 12:01:30.205,system,2025-05-31 12:01:30.205,GRF001
540,,"2025    ","41430102  ",이동,"41430",의왕시,"41430",의왕시,4099630.1536254900,3068400.000000000,system,2025-05-31 12:01:41.976,system,2025-05-31 12:01:41.976,GRF001
541,,"2025    ","41430111  ",초평동,"41430",의왕시,"41430",의왕시,3993394.1673431400,2993400.000000000,system,2025-05-31 12:01:53.457,system,2025-05-31 12:01:53.457,GRF001
542,,"2025    ","41450118  ",춘궁동,"41450",하남시,"41450",하남시,3577595.6168518100,2699200.000000000,system,2025-05-31 12:02:05.339,system,2025-05-31 12:02:05.339,GRF001
543,,"2025    ","41461256  ",이동읍,"41461",용인시 처인구,"41460",용인시,100724126.3938750000,75894200.000000000,system,2025-05-31 12:08:24.537,system,2025-05-31 12:08:24.537,GRF001
544,,"2025    ","41461259  ",남사읍,"41461",용인시 처인구,"41460",용인시,78336077.1571045000,58767200.000000000,system,2025-05-31 12:11:24.258,system,2025-05-31 12:11:24.258,GRF001
545,,"2025    ","41461340  ",원삼면,"41461",용인시 처인구,"41460",용인시,79347374.3883057000,59986200.000000000,system,2025-05-31 12:14:00.886,system,2025-05-31 12:14:00.886,GRF001
546,,"2025    ","41461350  ",백암면,"41461",용인시 처인구,"41460",용인시,86745088.2066193000,65722800.000000000,system,2025-05-31 12:18:54.364,system,2025-05-31 12:18:54.364,GRF001
547,,"2025    ","41463101  ",신갈동,"41463",용인시 기흥구,"41460",용인시,6395818.3347168000,4847500.000000000,system,2025-05-31 12:19:09.093,system,2025-05-31 12:19:09.093,GRF001
548,,"2025    ","41463102  ",구갈동,"41463",용인시 기흥구,"41460",용인시,5574596.7753906200,4217100.000000000,system,2025-05-31 12:19:21.126,system,2025-05-31 12:19:21.126,GRF001
549,,"2025    ","41463103  ",상갈동,"41463",용인시 기흥구,"41460",용인시,2651979.6805725100,2004200.000000000,system,2025-05-31 12:19:32.079,system,2025-05-31 12:19:32.079,GRF001
550,,"2025    ","41463105  ",보라동,"41463",용인시 기흥구,"41460",용인시,4964507.1251373300,3750700.000000000,system,2025-05-31 12:19:44.855,system,2025-05-31 12:19:44.855,GRF001
551,,"2025    ","41463113  ",마북동,"41463",용인시 기흥구,"41460",용인시,7089879.4194335900,5392500.000000000,system,2025-05-31 12:20:01.312,system,2025-05-31 12:20:01.312,GRF001
552,,"2025    ","41463116  ",중동,"41463",용인시 기흥구,"41460",용인시,7982717.2462768600,6033500.000000000,system,2025-05-31 12:20:16.143,system,2025-05-31 12:20:16.143,GRF001
553,,"2025    ","41463117  ",상하동,"41463",용인시 기흥구,"41460",용인시,7343851.6434021000,5552800.000000000,system,2025-05-31 12:20:30.130,system,2025-05-31 12:20:30.130,GRF001
554,,"2025    ","41465103  ",동천동,"41465",용인시 수지구,"41460",용인시,8947255.3597869900,6773200.000000000,system,2025-05-31 12:20:47.792,system,2025-05-31 12:20:47.792,GRF001
555,,"2025    ","41465105  ",신봉동,"41465",용인시 수지구,"41460",용인시,8801599.8055419900,6671000.000000000,system,2025-05-31 12:21:03.597,system,2025-05-31 12:21:03.597,GRF001
556,,"2025    ","41465106  ",성복동,"41465",용인시 수지구,"41460",용인시,6512385.3813934300,4948400.000000000,system,2025-05-31 12:21:17.660,system,2025-05-31 12:21:17.660,GRF001
557,,"2025    ","41480107  ",교하동,"41480",파주시,"41480",파주시,3215355.7096252400,2438600.000000000,system,2025-05-31 12:21:29.852,system,2025-05-31 12:21:29.852,GRF001
558,,"2025    ","41480120  ",신촌동,"41480",파주시,"41480",파주시,5492883.9781189000,4123100.000000000,system,2025-05-31 12:21:42.206,system,2025-05-31 12:21:42.206,GRF001
559,,"2025    ","41500101  ",창전동,"41500",이천시,"41500",이천시,1474945.5308837900,1132900.000000000,system,2025-05-31 12:21:53.004,system,2025-05-31 12:21:53.004,GRF001
560,,"2025    ","41500103  ",중리동,"41500",이천시,"41500",이천시,1739458.9688110400,1334900.000000000,system,2025-05-31 12:22:03.530,system,2025-05-31 12:22:03.530,GRF001
561,,"2025    ","41610102  ",쌍령동,"41610",광주시,"41610",광주시,4383805.4608306900,3328000.000000000,system,2025-05-31 12:22:15.003,system,2025-05-31 12:22:15.003,GRF001
562,,"2025    ","41500108  ",갈산동,"41500",이천시,"41500",이천시,3411841.5440826400,2625300.000000000,system,2025-05-31 12:22:26.959,system,2025-05-31 12:22:26.959,GRF001
563,,"2025    ","41500109  ",증포동,"41500",이천시,"41500",이천시,2652998.1237793000,2040100.000000000,system,2025-05-31 12:22:38.060,system,2025-05-31 12:22:38.060,GRF001
564,,"2025    ","41500110  ",송정동,"41500",이천시,"41500",이천시,3660801.8831634500,2809200.000000000,system,2025-05-31 12:22:49.358,system,2025-05-31 12:22:49.358,GRF001
565,,"2025    ","41570104  ",장기동,"41570",김포시,"41570",김포시,6786697.4148864700,5065000.000000000,system,2025-05-31 12:23:03.373,system,2025-05-31 12:23:03.373,GRF001
566,,"2025    ","41570106  ",사우동,"41570",김포시,"41570",김포시,4384969.4803314200,3296400.000000000,system,2025-05-31 12:23:16.288,system,2025-05-31 12:23:16.288,GRF001
567,,"2025    ","41570107  ",풍무동,"41570",김포시,"41570",김포시,5915322.9071807900,4424200.000000000,system,2025-05-31 12:23:28.127,system,2025-05-31 12:23:28.127,GRF001
568,,"2025    ","41570108  ",마산동,"41570",김포시,"41570",김포시,4086796.8884277300,3034400.000000000,system,2025-05-31 12:23:39.759,system,2025-05-31 12:23:39.759,GRF001
569,,"2025    ","41570109  ",구래동,"41570",김포시,"41570",김포시,2845328.8857269300,2120900.000000000,system,2025-05-31 12:23:50.492,system,2025-05-31 12:23:50.492,GRF001
570,,"2025    ","41590139  ",금곡동,"41590",화성시,"41590",화성시,2893054.9982757600,2197600.000000000,system,2025-05-31 12:24:01.786,system,2025-05-31 12:24:01.786,GRF001
571,,"2025    ","41590140  ",새솔동,"41590",화성시,"41590",화성시,21039.7404174805,15700.000000000,system,2025-05-31 12:24:20.267,system,2025-05-31 12:24:20.267,GRF001
572,,"2025    ","41590253  ",봉담읍,"41590",화성시,"41590",화성시,57481324.0405121000,42814100.000000000,system,2025-05-31 12:28:02.269,system,2025-05-31 12:28:02.269,GRF001
573,,"2025    ","41590256  ",우정읍,"41590",화성시,"41590",화성시,80189612.5198822000,59001200.000000000,system,2025-05-31 13:06:14.135,system,2025-05-31 13:06:14.135,GRF001
574,,"2025    ","41590259  ",향남읍,"41590",화성시,"41590",화성시,66926662.8582153000,50004600.000000000,system,2025-05-31 13:09:56.822,system,2025-05-31 13:09:56.822,GRF001
575,,"2025    ","41590262  ",남양읍,"41590",화성시,"41590",화성시,89772733.3196869000,66949500.000000000,system,2025-05-31 13:22:58.819,system,2025-05-31 13:22:58.819,GRF001
576,,"2025    ","41590310  ",매송면,"41590",화성시,"41590",화성시,36768858.5076904000,27326900.000000000,system,2025-05-31 13:25:09.590,system,2025-05-31 13:25:09.590,GRF001
577,,"2025    ","41590320  ",비봉면,"41590",화성시,"41590",화성시,51648693.2666473000,38424800.000000000,system,2025-05-31 13:27:04.999,system,2025-05-31 13:27:04.999,GRF001
578,,"2025    ","41590330  ",마도면,"41590",화성시,"41590",화성시,42946137.2667236000,31791700.000000000,system,2025-05-31 13:29:39.628,system,2025-05-31 13:29:39.628,GRF001
579,,"2025    ","41590340  ",송산면,"41590",화성시,"41590",화성시,72959398.7134857000,53886200.000000000,system,2025-05-31 13:47:02.766,system,2025-05-31 13:47:02.766,GRF001
580,,"2025    ","41590350  ",서신면,"41590",화성시,"41590",화성시,59146085.6355591000,42734100.000000000,system,2025-05-31 14:01:41.454,system,2025-05-31 14:01:41.454,GRF001
581,,"2025    ","41590360  ",팔탄면,"41590",화성시,"41590",화성시,68412748.0415955000,50924400.000000000,system,2025-05-31 14:06:04.577,system,2025-05-31 14:06:04.577,GRF001
582,,"2025    ","41610101  ",경안동,"41610",광주시,"41610",광주시,1892751.4472961400,1437500.000000000,system,2025-05-31 14:06:15.687,system,2025-05-31 14:06:15.687,GRF001
583,,"2025    ","41610103  ",송정동,"41610",광주시,"41610",광주시,6685324.1915435800,5077000.000000000,system,2025-05-31 14:06:29.102,system,2025-05-31 14:06:29.102,GRF001
584,,"2025    ","41610105  ",탄벌동,"41610",광주시,"41610",광주시,5835745.4113006600,4451200.000000000,system,2025-05-31 14:06:43.237,system,2025-05-31 14:06:43.237,GRF001
585,,"2025    ","41610114  ",고산동,"41610",광주시,"41610",광주시,6042060.1759796100,4597700.000000000,system,2025-05-31 14:06:58.229,system,2025-05-31 14:06:58.229,GRF001
586,,"2025    ","41610116  ",능평동,"41610",광주시,"41610",광주시,10090806.4207153000,7623200.000000000,system,2025-05-31 14:07:14.159,system,2025-05-31 14:07:14.159,GRF001
587,,"2025    ","41610119  ",매산동,"41610",광주시,"41610",광주시,9554464.2046661400,7268000.000000000,system,2025-05-31 14:07:28.815,system,2025-05-31 14:07:28.815,GRF001
588,,"2025    ","41650104  ",선단동,"41650",포천시,"41650",포천시,7005145.7961959800,5470100.000000000,system,2025-05-31 14:07:40.934,system,2025-05-31 14:07:40.934,GRF001
589,,"2025    ","41650250  ",소흘읍,"41650",포천시,"41650",포천시,60489510.3319855000,46110700.000000000,system,2025-05-31 14:09:24.617,system,2025-05-31 14:09:24.617,GRF001
590,,"2025    ","41650310  ",군내면,"41650",포천시,"41650",포천시,46714272.6764069000,36196600.000000000,system,2025-05-31 14:10:37.433,system,2025-05-31 14:10:37.433,GRF001
591,,"2025    ","41650320  ",내촌면,"41650",포천시,"41650",포천시,68472331.2961884000,52705400.000000000,system,2025-05-31 14:13:31.453,system,2025-05-31 14:13:31.453,GRF001
592,,"2025    ","41650330  ",가산면,"41650",포천시,"41650",포천시,46391493.3100281000,35777600.000000000,system,2025-05-31 14:14:41.262,system,2025-05-31 14:14:41.262,GRF001
593,,"2025    ","41670123  ",오금동,"41670",여주시,"41670",여주시,5530843.2192077600,4227000.000000000,system,2025-05-31 14:14:53.849,system,2025-05-31 14:14:53.849,GRF001
594,,"2025    ","41670250  ",가남읍,"41670",여주시,"41670",여주시,97977286.9557800000,75170300.000000000,system,2025-05-31 14:22:30.848,system,2025-05-31 14:22:30.848,GRF001
595,,"2025    ","41670310  ",점동면,"41670",여주시,"41670",여주시,94623664.4612885000,71747300.000000000,system,2025-05-31 14:25:57.996,system,2025-05-31 14:25:57.996,GRF001
596,,"2025    ","41670320  ",흥천면,"41670",여주시,"41670",여주시,57104645.9609528000,44064100.000000000,system,2025-05-31 14:27:47.038,system,2025-05-31 14:27:47.038,GRF001
597,,"2025    ","41500105  ",율현동,"41500",이천시,"41500",이천시,2592764.1432952900,1978600.000000000,system,2025-05-31 14:27:57.870,system,2025-05-31 14:27:57.870,GRF001
598,,"2025    ","41670121  ",오학동,"41670",여주시,"41670",여주시,3532914.9319152800,2696500.000000000,system,2025-05-31 14:28:09.717,system,2025-05-31 14:28:09.717,GRF001
599,,"2025    ","41830250  ",양평읍,"41830",양평군,"41830",양평군,55820818.4758759000,42339800.000000000,system,2025-05-31 14:29:06.979,system,2025-05-31 14:29:06.979,GRF001
600,,"2025    ","41500106  ",진리동,"41500",이천시,"41500",이천시,1899726.4488220200,1458100.000000000,system,2025-05-31 14:29:17.358,system,2025-05-31 14:29:17.358,GRF001
601,,"2025    ","41830310  ",강상면,"41830",양평군,"41830",양평군,49833430.2745056000,37906300.000000000,system,2025-05-31 14:29:49.626,system,2025-05-31 14:29:49.626,GRF001
602,,"2025    ","41830320  ",강하면,"41830",양평군,"41830",양평군,53876406.2427063000,41165400.000000000,system,2025-05-31 14:30:59.422,system,2025-05-31 14:30:59.422,GRF001
603,,"2025    ","41830330  ",양서면,"41830",양평군,"41830",양평군,79337522.7995758000,59641300.000000000,system,2025-05-31 14:32:15.270,system,2025-05-31 14:32:15.270,GRF001
604,,"2025    ","41830340  ",옥천면,"41830",양평군,"41830",양평군,86192114.3119049000,66320900.000000000,system,2025-05-31 14:34:57.266,system,2025-05-31 14:34:57.266,GRF001
605,,"2025    ","41285110  ",지영동,"41285",고양시 일산동구,"41280",고양시,4315681.4254455600,3264600.000000000,system,2025-05-31 14:35:09.601,system,2025-05-31 14:35:09.601,GRF001
606,,"2025    ","41287108  ",법곳동,"41287",고양시 일산서구,"41280",고양시,10239333.0180054000,7598900.000000000,system,2025-05-31 14:35:24.627,system,2025-05-31 14:35:24.627,GRF001
607,,"2025    ","41310104  ",교문동,"41310",구리시,"41310",구리시,7791380.0299682600,5842500.000000000,system,2025-05-31 14:35:37.601,system,2025-05-31 14:35:37.601,GRF001
608,,"2025    ","41310106  ",아천동,"41310",구리시,"41310",구리시,7269936.0131835900,5451500.000000000,system,2025-05-31 14:35:49.215,system,2025-05-31 14:35:49.215,GRF001
609,,"2025    ","41310107  ",토평동,"41310",구리시,"41310",구리시,7799551.0529480000,5898000.000000000,system,2025-05-31 14:36:02.075,system,2025-05-31 14:36:02.075,GRF001
610,,"2025    ","41360104  ",일패동,"41360",남양주시,"41360",남양주시,6769262.6964416500,5107100.000000000,system,2025-05-31 14:36:15.282,system,2025-05-31 14:36:15.282,GRF001
611,,"2025    ","41550109  ",낙원동,"41550",안성시,"41550",안성시,101117.7548980710,77100.000000000,system,2025-05-31 14:36:25.377,system,2025-05-31 14:36:25.377,GRF001
612,,"2025    ","41360105  ",이패동,"41360",남양주시,"41360",남양주시,5318707.1559448200,3991300.000000000,system,2025-05-31 14:36:39.744,system,2025-05-31 14:36:39.744,GRF001
613,,"2025    ","41360109  ",지금동,"41360",남양주시,"41360",남양주시,869964.3800201420,651800.000000000,system,2025-05-31 14:36:50.350,system,2025-05-31 14:36:50.350,GRF001
614,,"2025    ","41360110  ",도농동,"41360",남양주시,"41360",남양주시,481834.1215362550,361300.000000000,system,2025-05-31 14:37:00.523,system,2025-05-31 14:37:00.523,GRF001
